"date","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_do_mgL","daily_EXO_sal_psu","daily_EXO_depth","daily_EXO_pH","daily_EXO_chla_ugL","daily_EXO_Turbidity_NTU","daily_EXO_spCond_ZT","daily_EXO_do_mgL_ZT","daily_EXO_sal_psu_ZT","daily_EXO_pH_ZT","daily_EXO_chla_ugL_ZT","daily_EXO_Turbidity_NTU_ZT"
2021-07-20,29.5672916666667,9803.74510416667,5.45229166666667,5.50875,0.489885416666667,7.37447916666667,3.719375,-3.89635416666667,-0.873191404286335,0.331934244970697,-0.891708255677853,-0.151356764635762,-0.650111849022672,-0.5469379854511
2021-07-21,28.8329166666667,9603.941875,5.085,5.38666666666667,0.5034375,7.3578125,2.51395833333333,-2.88291666666667,-0.898279259159996,0.0517830387523821,-0.916147486687296,-0.193713637873126,-0.918237663747254,-0.468250023158358
2021-07-22,28.2738541666667,10875.1436458333,5.29541666666667,6.16416666666667,0.526885416666667,7.358125,2.91947916666667,-3.78114583333333,-0.738663592912652,0.212278057629579,-0.76050378339849,-0.192919446499924,-0.828035987570033,-0.537992679017163
2021-07-23,28.5610416666667,12533.2417708333,5.16489583333333,7.18145833333333,0.511375,7.35572916666667,3.82020833333333,-3.720625,-0.530468133310789,0.112723474137932,-0.556857426710591,-0.199008247027796,-0.627683073646471,-0.533293562346171
2021-07-24,30.1789583333333,12718.1433333333,4.69885416666667,7.304375,0.473625,7.32802083333333,4.97427083333333,-3.28635416666667,-0.507251373575421,-0.242749156781166,-0.532251375011665,-0.269426548784913,-0.370980178612454,-0.499574771638139
2021-07-25,42.3305208333333,7286.640625,4.365625,4.03052083333333,0.451666666666667,7.28666666666667,4.34375,-1.464375,-1.18924611540665,-0.49691923865649,-1.18762730623673,-0.374524540505123,-0.511229535381197,-0.358107904697821
2021-07-26,44.8513541666667,7507.54333333333,4.27645833333333,4.16010416666667,0.461520833333333,7.28708333333333,3.6403125,-3.4115625,-1.1615089506422,-0.564930989230193,-1.16168668902193,-0.373465618674188,-0.667698047897193,-0.509296524200157
2021-07-27,36.8265263157895,11293.9225263158,4.37252631578947,6.42610526315789,0.48358947368421,7.31905263157895,3.42821052631579,-3.80189473684211,-0.686080539968425,-0.491655269668407,-0.708067650675446,-0.29221844787757,-0.714876767149543,-0.539603719596295
2021-07-28,32.5932291666667,13408.1946875,4.61989583333333,7.728125,0.491583333333333,7.34375,3.54677083333333,-3.87677083333333,-0.420606586597197,-0.302974515349936,-0.447423054408923,-0.229452249667151,-0.688504907698668,-0.545417445116941
2021-07-29,30.1213541666667,14631.4542708333,4.55260416666667,8.48625,0.490708333333333,7.34760416666667,2.81177083333333,0.21375,-0.267010676123282,-0.354301140198782,-0.295657932150627,-0.21965722273101,-0.851993997630974,-0.227810538829173
2021-07-30,28.2567708333333,14753.6904166667,4.3925,8.55833333333333,0.498229166666667,7.34052083333333,2.7059375,-4.23010416666667,-0.251662362185752,-0.476420369908808,-0.281227942510239,-0.237658893856889,-0.875534943686987,-0.572851874975814
2021-07-31,26.3038541666667,15155.1086458333,5.76927083333333,8.8025,0.5076875,7.40104166666667,5.28208333333333,-4.35708333333333,-0.201259161401769,0.57370966202184,-0.232349480491354,-0.0838504979137117,-0.302512171136552,-0.582711123206347
2021-08-01,25.5421875,14315.9386458333,8.176875,8.26864583333333,0.504135416666667,7.50958333333333,9.43114583333333,-4.33666666666667,-0.306627704553638,2.41010638049147,-0.339218984692201,0.19199863904462,0.620380961104618,-0.581125879028181
2021-08-02,25.6,14013.2664583333,8.82177083333333,8.0840625,0.502885416666667,7.51739583333333,13.4344791666667,-4.24916666666667,-0.344632074883207,2.90199977745618,-0.376169767412963,0.211853423374634,1.51085895207378,-0.574331975407469
2021-08-03,26.7291666666667,14300.3278125,7.4759375,8.27302083333333,0.49640625,7.45864583333333,14.9303125,-4.12729166666667,-0.308587844651258,1.87546728047926,-0.338343176072409,0.0625454452129271,1.84358334711742,-0.564869038221478
2021-08-04,27.2739583333333,14911.5923958333,7.18666666666667,8.6653125,0.497322916666667,7.47291666666667,12.9401041666667,-4.07666666666667,-0.231835745998819,1.65482635601294,-0.259812336497698,0.0988135179224185,1.40089307610741,-0.560938279698066
2021-08-05,26.5002083333333,15269.525,8.51875,8.88666666666667,0.508354166666667,7.5265625,13.0334375,-3.77322916666667,-0.18689272247844,2.67087105967709,-0.215500590853444,0.235149703655183,1.42165359546389,-0.537377992499098
2021-08-06,25.6013541666667,16104.1579166667,9.36614583333333,9.40520833333333,0.519239583333333,7.56270833333333,11.3554166666667,-4.05364583333333,-0.0820938682584828,3.3172210490662,-0.111696416821869,0.327011172488716,1.04840448127461,-0.559150836007379
2021-08-07,25.1623958333333,16518.8080208333,9.29572916666667,9.66427083333333,0.5141875,7.56479166666667,11.0767708333333,-4.00739583333333,-0.0300292360697579,3.26351083482809,-0.0598360349784533,0.332305781643386,0.986424136097613,-0.555559772665003
2021-08-08,25.7213541666667,17532.4361458333,8.22895833333333,10.309375,0.511958333333333,7.52072916666667,10.6355208333333,24.09125,0.0972447594603613,2.44983287031256,0.0693040312685419,0.220324798022106,0.888275073604238,1.62614870349701
2021-08-09,25.6282291666667,18314.830625,7.98677083333333,10.7996875,0.519729166666667,7.52604166666667,8.52135416666667,-4.08583333333333,0.19548440868502,2.26510469264449,0.167457154443838,0.233826051366517,0.418012237823897,-0.561650021982141
2021-08-10,25.589375,18290.5555208333,8.394375,10.7775,0.526822916666667,7.55916666666667,7.17489583333333,-3.31010416666667,0.192436358396161,2.57600420198433,0.16301555358632,0.318010336925778,0.11851394183963,-0.501418831192332
2021-08-11,25.8630208333333,18271.8665625,8.65072916666667,10.7686458333333,0.516020833333333,7.58833333333333,6.62583333333333,-4.00645833333333,0.190089720274434,2.77153798488373,0.16124308376055,0.392134865091163,-0.00361630093718254,-0.555486980840495
2021-08-12,26.5088541666667,17950.2921875,8.18291666666667,10.56625,0.5054375,7.56916666666667,7.37947916666667,-4.07291666666667,0.149711938169828,2.41471465331071,0.120726508802062,0.343424460868196,0.164020258821921,-0.560647112400036
2021-08-13,27.412,15667.3267368421,6.17926315789474,9.12652631578947,0.500157894736842,7.48178947368421,5.81378947368421,-4.08642105263158,-0.136943618632574,0.886430735463368,-0.167484328398104,0.121362979648522,-0.184242575221744,-0.561695655219493
2021-08-14,27.3620833333333,14568.7384375,5.56020833333333,8.43927083333333,0.5015,7.4421875,4.25489583333333,-4.20375,-0.274885452379451,0.414247531879992,-0.305062448520301,0.02071803289103,-0.530993735170349,-0.5708056159091
2021-08-15,28.3666666666667,11849.9485416667,5.21989583333333,6.75489583333333,0.486052083333333,7.40270833333333,5.3565625,-4.01427083333333,-0.616264351124615,0.154674647389001,-0.642248767140342,-0.0796148105899769,-0.285945462051858,-0.556093579378059
2021-08-16,27.7803125,10985.7313541667,4.88375,6.225,0.4715,7.360625,4.81354166666667,-4.02979166666667,-0.724777889518123,-0.101720117916303,-0.74832587306614,-0.18656591551432,-0.406731831923898,-0.557298688472685
2021-08-17,26.9669791666667,10822.2710416667,5.31729166666667,6.12572916666667,0.49084375,7.36635416666667,7.06270833333333,-4.00625,-0.745302425656538,0.228963183354436,-0.768198387700951,-0.172005740338976,0.0935596122113566,-0.555470804879494
2021-08-18,26.4386458333333,11997.4042708333,5.76854166666667,6.841875,0.5175625,7.40729166666667,8.19895833333333,-3.92083333333333,-0.597749395440202,0.573153491164345,-0.624836857675424,-0.0679666704497012,0.346300399198545,-0.548838660868799
