"Date","Year","Canal","Discharge"
2023-01-10,"2023","Coral_Gables",0
2023-01-11,"2023","Coral_Gables",0
2023-01-12,"2023","Coral_Gables",0
2023-01-13,"2023","Coral_Gables",0
2023-01-14,"2023","Coral_Gables",0
2023-01-15,"2023","Coral_Gables",0
2023-01-16,"2023","Coral_Gables",0
2023-01-17,"2023","Coral_Gables",0
2023-01-18,"2023","Coral_Gables",0
2023-01-19,"2023","Coral_Gables",0
2023-01-20,"2023","Coral_Gables",0
2023-01-21,"2023","Coral_Gables",0
2023-01-22,"2023","Coral_Gables",0
2023-01-23,"2023","Coral_Gables",0
2023-01-24,"2023","Coral_Gables",0
2023-01-25,"2023","Coral_Gables",0
2023-01-26,"2023","Coral_Gables",0
2023-01-27,"2023","Coral_Gables",0
2023-01-28,"2023","Coral_Gables",0
2023-01-29,"2023","Coral_Gables",0
2023-01-30,"2023","Coral_Gables",0.28467741935484
2023-01-31,"2023","Coral_Gables",0
2023-02-01,"2023","Coral_Gables",0
2023-02-02,"2023","Coral_Gables",0
2023-02-03,"2023","Coral_Gables",0
2023-02-04,"2023","Coral_Gables",0
2023-02-05,"2023","Coral_Gables",100.71004950495
2023-02-06,"2023","Coral_Gables",83.5015736961451
2023-02-07,"2023","Coral_Gables",75.1291896869245
2023-02-08,"2023","Coral_Gables",0
2023-02-09,"2023","Coral_Gables",0
2023-02-10,"2023","Coral_Gables",0
2023-02-11,"2023","Coral_Gables",0
2023-02-12,"2023","Coral_Gables",0
2023-02-13,"2023","Coral_Gables",0
2023-02-14,"2023","Coral_Gables",0
2023-02-15,"2023","Coral_Gables",0
2023-02-16,"2023","Coral_Gables",0
2023-02-17,"2023","Coral_Gables",0
2023-02-18,"2023","Coral_Gables",0
2023-02-19,"2023","Coral_Gables",0
2023-02-20,"2023","Coral_Gables",0
2023-02-21,"2023","Coral_Gables",0
2023-02-22,"2023","Coral_Gables",0
2023-02-23,"2023","Coral_Gables",0
2023-02-24,"2023","Coral_Gables",0
2023-02-25,"2023","Coral_Gables",0
2023-02-26,"2023","Coral_Gables",0
2023-02-27,"2023","Coral_Gables",0
2023-02-28,"2023","Coral_Gables",0
2023-03-01,"2023","Coral_Gables",3.82487179487179
2023-03-02,"2023","Coral_Gables",33.8867204301074
2023-03-03,"2023","Coral_Gables",0
2023-03-04,"2023","Coral_Gables",0
2023-03-05,"2023","Coral_Gables",0
2023-03-06,"2023","Coral_Gables",0
2023-03-07,"2023","Coral_Gables",0
2023-03-08,"2023","Coral_Gables",0
2023-03-09,"2023","Coral_Gables",0
2023-03-10,"2023","Coral_Gables",0
2023-03-11,"2023","Coral_Gables",0
2023-03-12,"2023","Coral_Gables",0
2023-03-13,"2023","Coral_Gables",0
2023-03-14,"2023","Coral_Gables",0
2023-03-15,"2023","Coral_Gables",0
2023-03-16,"2023","Coral_Gables",0
2023-03-17,"2023","Coral_Gables",0
2023-03-18,"2023","Coral_Gables",0
2023-03-19,"2023","Coral_Gables",0
2023-03-20,"2023","Coral_Gables",0
2023-03-21,"2023","Coral_Gables",0
2023-03-22,"2023","Coral_Gables",0
2023-03-23,"2023","Coral_Gables",0
2023-03-24,"2023","Coral_Gables",0
2023-03-25,"2023","Coral_Gables",0
2023-03-26,"2023","Coral_Gables",0
2023-03-27,"2023","Coral_Gables",0
2023-03-28,"2023","Coral_Gables",15.6213530655391
2023-03-29,"2023","Coral_Gables",0
2023-03-30,"2023","Coral_Gables",0.00347368421052633
2023-03-31,"2023","Coral_Gables",0
2023-04-01,"2023","Coral_Gables",0
2023-04-02,"2023","Coral_Gables",0
2023-04-03,"2023","Coral_Gables",0
2023-04-04,"2023","Coral_Gables",0
2023-04-05,"2023","Coral_Gables",0
2023-04-06,"2023","Coral_Gables",0
2023-04-07,"2023","Coral_Gables",0
2023-04-08,"2023","Coral_Gables",0
2023-04-09,"2023","Coral_Gables",0
2023-04-10,"2023","Coral_Gables",0
2023-04-11,"2023","Coral_Gables",119.983660185968
2023-04-12,"2023","Coral_Gables",137.113219927096
2023-04-13,"2023","Coral_Gables",154.007935153584
2023-04-14,"2023","Coral_Gables",116.420058309038
2023-04-15,"2023","Coral_Gables",96.7707262945528
2023-04-16,"2023","Coral_Gables",85.80072319202
2023-04-17,"2023","Coral_Gables",79.9919820828667
2023-04-18,"2023","Coral_Gables",65.7557081545064
2023-04-19,"2023","Coral_Gables",51.3713274336284
2023-04-20,"2023","Coral_Gables",53.7240909090909
2023-04-21,"2023","Coral_Gables",0
2023-04-22,"2023","Coral_Gables",0
2023-04-23,"2023","Coral_Gables",0
2023-04-24,"2023","Coral_Gables",79.0883257918552
2023-04-25,"2023","Coral_Gables",77.1299227799228
2023-04-26,"2023","Coral_Gables",59.353216
2023-04-27,"2023","Coral_Gables",47.2178741496598
2023-04-28,"2023","Coral_Gables",6.98830952380951
2023-04-29,"2023","Coral_Gables",0
2023-04-30,"2023","Coral_Gables",0
2023-05-01,"2023","Coral_Gables",0
2023-05-02,"2023","Coral_Gables",0
2023-05-03,"2023","Coral_Gables",0
2023-05-04,"2023","Coral_Gables",0
2023-05-05,"2023","Coral_Gables",0
2023-05-06,"2023","Coral_Gables",0
2023-05-07,"2023","Coral_Gables",0
2023-05-08,"2023","Coral_Gables",0
2023-05-09,"2023","Coral_Gables",0
2023-05-10,"2023","Coral_Gables",0
2023-05-11,"2023","Coral_Gables",0
2023-05-12,"2023","Coral_Gables",0
2023-05-13,"2023","Coral_Gables",0
2023-05-14,"2023","Coral_Gables",0
2023-05-15,"2023","Coral_Gables",0
2023-05-16,"2023","Coral_Gables",0
2023-05-17,"2023","Coral_Gables",0
2023-05-18,"2023","Coral_Gables",21.289220246238
2023-05-19,"2023","Coral_Gables",12.1563436928702
2023-05-20,"2023","Coral_Gables",0
2023-05-21,"2023","Coral_Gables",0
2023-05-22,"2023","Coral_Gables",40.6083630470015
2023-05-23,"2023","Coral_Gables",47.670106571936
2023-05-24,"2023","Coral_Gables",50.3175080906149
2023-05-25,"2023","Coral_Gables",61.5630353430353
2023-05-26,"2023","Coral_Gables",52.1266723549488
2023-05-27,"2023","Coral_Gables",30.1436873747495
2023-05-28,"2023","Coral_Gables",0
2023-05-29,"2023","Coral_Gables",0
2023-05-30,"2023","Coral_Gables",26.3203427419354
2023-05-31,"2023","Coral_Gables",46.816739640344
2023-06-01,"2023","Coral_Gables",47.9955621301775
2023-06-02,"2023","Coral_Gables",39.3556887486856
2023-06-03,"2023","Coral_Gables",32.7126126126126
2023-06-04,"2023","Coral_Gables",36.992358974359
2023-06-05,"2023","Coral_Gables",20.5178383838384
2023-06-06,"2023","Coral_Gables",0
2023-06-07,"2023","Coral_Gables",0
2023-06-08,"2023","Coral_Gables",4.70588235294115e-05
2023-06-09,"2023","Coral_Gables",0
2023-06-10,"2023","Coral_Gables",0
2023-06-11,"2023","Coral_Gables",0
2023-06-12,"2023","Coral_Gables",43.8895174262735
2023-06-13,"2023","Coral_Gables",64.7188098016336
2023-06-14,"2023","Coral_Gables",59.4791711711712
2023-06-15,"2023","Coral_Gables",20.6522103386809
2023-06-16,"2023","Coral_Gables",53.0285785953177
2023-06-17,"2023","Coral_Gables",45.1034953271028
2023-06-18,"2023","Coral_Gables",31.9780038759689
2023-06-19,"2023","Coral_Gables",73.9757075471698
2023-06-20,"2023","Coral_Gables",106.791704545455
2023-06-21,"2023","Coral_Gables",92.7242795698925
2023-06-22,"2023","Coral_Gables",47.001714801444
2023-06-23,"2023","Coral_Gables",0
2023-06-24,"2023","Coral_Gables",0
2023-06-25,"2023","Coral_Gables",89.4813873873873
2023-06-26,"2023","Coral_Gables",89.8360550458716
2023-06-27,"2023","Coral_Gables",53.0540105540897
2023-06-28,"2023","Coral_Gables",93.5865961945032
2023-06-29,"2023","Coral_Gables",80.6139920159681
2023-06-30,"2023","Coral_Gables",59.4258860759494
2023-07-01,"2023","Coral_Gables",48.1337416107383
2023-07-02,"2023","Coral_Gables",74.7589072847682
2023-07-03,"2023","Coral_Gables",76.5183917197452
2023-07-04,"2023","Coral_Gables",63.5710419681621
2023-07-05,"2023","Coral_Gables",62.3125463743676
2023-07-06,"2023","Coral_Gables",47.7038800705467
2023-07-07,"2023","Coral_Gables",22.5574755381605
2023-07-08,"2023","Coral_Gables",0
2023-07-09,"2023","Coral_Gables",0
2023-07-10,"2023","Coral_Gables",0
2023-07-11,"2023","Coral_Gables",0
2023-07-12,"2023","Coral_Gables",0
2023-07-13,"2023","Coral_Gables",0
2023-07-14,"2023","Coral_Gables",0
2023-07-15,"2023","Coral_Gables",0
2023-07-16,"2023","Coral_Gables",53.2304204753199
2023-07-17,"2023","Coral_Gables",82.3826931106472
2023-07-18,"2023","Coral_Gables",87.1705309734513
2023-07-19,"2023","Coral_Gables",81.3324016736402
2023-07-20,"2023","Coral_Gables",0
2023-07-21,"2023","Coral_Gables",0
2023-07-22,"2023","Coral_Gables",0
2023-07-23,"2023","Coral_Gables",0
2023-07-24,"2023","Coral_Gables",0
2023-07-25,"2023","Coral_Gables",0
2023-07-26,"2023","Coral_Gables",63.042813688213
2023-07-27,"2023","Coral_Gables",64.7372586872587
2023-07-28,"2023","Coral_Gables",69.4653303964758
2023-07-29,"2023","Coral_Gables",53.1331203007519
2023-07-30,"2023","Coral_Gables",46.5585658914729
2023-07-31,"2023","Coral_Gables",39.5974392523365
2023-08-01,"2023","Coral_Gables",14.6087956989246
2023-08-02,"2023","Coral_Gables",46.270119760479
2023-08-03,"2023","Coral_Gables",43.4103384094755
2023-08-04,"2023","Coral_Gables",46.8576615384615
2023-08-05,"2023","Coral_Gables",54.1375340599455
2023-08-06,"2023","Coral_Gables",0
2023-08-07,"2023","Coral_Gables",0
2023-08-08,"2023","Coral_Gables",0
2023-08-09,"2023","Coral_Gables",0
2023-08-10,"2023","Coral_Gables",0
2023-08-11,"2023","Coral_Gables",0
2023-08-12,"2023","Coral_Gables",0
2023-08-13,"2023","Coral_Gables",0
2023-08-14,"2023","Coral_Gables",0
2023-08-15,"2023","Coral_Gables",59.4823652173914
2023-08-16,"2023","Coral_Gables",48.4937004405286
2023-08-17,"2023","Coral_Gables",67.1299054820416
2023-08-18,"2023","Coral_Gables",87.6897232472325
2023-08-19,"2023","Coral_Gables",84.2680396475771
2023-08-20,"2023","Coral_Gables",87.1170998116761
2023-08-21,"2023","Coral_Gables",39.2278488372093
2023-08-22,"2023","Coral_Gables",13.9198451327434
2023-08-23,"2023","Coral_Gables",0
2023-08-24,"2023","Coral_Gables",0
2023-08-25,"2023","Coral_Gables",0
2023-08-26,"2023","Coral_Gables",0
2023-08-27,"2023","Coral_Gables",0
2023-08-28,"2023","Coral_Gables",51.9995408895265
2023-08-29,"2023","Coral_Gables",48.3550406504065
2023-08-30,"2023","Coral_Gables",49.5351260504201
2023-08-31,"2023","Coral_Gables",37.0860101867572
2023-09-01,"2023","Coral_Gables",38.9774204355109
2023-09-02,"2023","Coral_Gables",44.7016123499142
2023-09-03,"2023","Coral_Gables",23.9125097276265
2023-09-04,"2023","Coral_Gables",0
2023-09-05,"2023","Coral_Gables",0
2023-09-06,"2023","Coral_Gables",0
2023-09-07,"2023","Coral_Gables",0
2023-09-08,"2023","Coral_Gables",0
2023-09-09,"2023","Coral_Gables",34.174595959596
2023-09-10,"2023","Coral_Gables",0
2023-09-11,"2023","Coral_Gables",0
2023-09-12,"2023","Coral_Gables",0
2023-09-13,"2023","Coral_Gables",0
2023-09-14,"2023","Coral_Gables",0
2023-09-15,"2023","Coral_Gables",42.4753646677471
2023-09-16,"2023","Coral_Gables",0
2023-09-17,"2023","Coral_Gables",21.8560937500001
2023-09-18,"2023","Coral_Gables",59.1308780487806
2023-09-19,"2023","Coral_Gables",84.0388481675393
2023-09-20,"2023","Coral_Gables",80.28416596105
2023-09-21,"2023","Coral_Gables",77.961866527633
2023-09-22,"2023","Coral_Gables",68.225737514518
2023-09-23,"2023","Coral_Gables",51.2849485243651
2023-09-24,"2023","Coral_Gables",12.2634828660436
2023-09-25,"2023","Coral_Gables",0
2023-09-26,"2023","Coral_Gables",0
2023-09-27,"2023","Coral_Gables",26.2140072859744
2023-09-28,"2023","Coral_Gables",69.3433831990794
2023-09-29,"2023","Coral_Gables",59.6084577603144
2023-09-30,"2023","Coral_Gables",57.4010048309178
2023-10-01,"2023","Coral_Gables",52.9814558232932
2023-10-02,"2023","Coral_Gables",49.5251623036649
2023-10-03,"2023","Coral_Gables",41.0716124837451
2023-10-04,"2023","Coral_Gables",42.3951165644172
2023-10-05,"2023","Coral_Gables",52.2606296992481
2023-10-06,"2023","Coral_Gables",52.1294755244755
2023-10-07,"2023","Coral_Gables",55.9199789029536
2023-10-08,"2023","Coral_Gables",63.3730261519303
2023-10-09,"2023","Coral_Gables",59.3935860838537
2023-10-10,"2023","Coral_Gables",13.9912844036697
2023-10-11,"2023","Coral_Gables",0
2023-10-12,"2023","Coral_Gables",58.8786770428016
2023-10-13,"2023","Coral_Gables",57.2029524886878
2023-10-14,"2023","Coral_Gables",71.3694142259414
2023-10-15,"2023","Coral_Gables",66.710917266187
2023-10-16,"2023","Coral_Gables",59.4194060475162
2023-10-17,"2023","Coral_Gables",63.2274335472044
2023-10-18,"2023","Coral_Gables",59.9363735177866
2023-10-19,"2023","Coral_Gables",41.5057048092869
2023-10-20,"2023","Coral_Gables",0
2023-10-21,"2023","Coral_Gables",0
2023-10-22,"2023","Coral_Gables",0
2023-10-23,"2023","Coral_Gables",0
2023-10-24,"2023","Coral_Gables",3.81580335731414
2023-10-25,"2023","Coral_Gables",-0.015
2023-10-26,"2023","Coral_Gables",-0.730144578313252
2023-10-27,"2023","Coral_Gables",-0.776817155756209
2023-10-28,"2023","Coral_Gables",-0.683860045146726
2023-10-29,"2023","Coral_Gables",-0.426689342403628
2023-10-30,"2023","Coral_Gables",-0.201194690265486
2023-10-31,"2023","Coral_Gables",-0.00289099526066351
2023-11-01,"2023","Coral_Gables",0
2023-11-02,"2023","Coral_Gables",-0.00153409090909091
2023-11-03,"2023","Coral_Gables",13.677557840617
2023-11-04,"2023","Coral_Gables",0
2023-11-05,"2023","Coral_Gables",-0.000686274509803922
2023-11-06,"2023","Coral_Gables",-0.000272108843537416
2023-11-07,"2023","Coral_Gables",0
2023-11-08,"2023","Coral_Gables",0
2023-11-09,"2023","Coral_Gables",0
2023-11-10,"2023","Coral_Gables",0
2023-11-11,"2023","Coral_Gables",0
2023-11-12,"2023","Coral_Gables",0
2023-11-13,"2023","Coral_Gables",30.2364774624374
2023-11-14,"2023","Coral_Gables",48.3588718662953
2023-11-15,"2023","Coral_Gables",64.1180887011616
2023-11-16,"2023","Coral_Gables",199.591714719272
2023-11-17,"2023","Coral_Gables",141.523974895397
2023-11-18,"2023","Coral_Gables",115.931520815633
2023-11-19,"2023","Coral_Gables",94.6030429988975
2023-11-20,"2023","Coral_Gables",76.1116613076099
2023-11-21,"2023","Coral_Gables",74.9895752009185
2023-11-22,"2023","Coral_Gables",79.373125
2023-11-23,"2023","Coral_Gables",75.9128401253918
2023-11-24,"2023","Coral_Gables",23.7980555555555
2023-11-25,"2023","Coral_Gables",0
2023-11-26,"2023","Coral_Gables",0
2023-11-27,"2023","Coral_Gables",52.6636888888888
2023-11-28,"2023","Coral_Gables",70.2886984126984
2023-11-29,"2023","Coral_Gables",62.2306856403623
2023-11-30,"2023","Coral_Gables",56.4628247914183
2023-12-01,"2023","Coral_Gables",55.5420294117647
2023-12-02,"2023","Coral_Gables",48.2255518394649
2023-12-03,"2023","Coral_Gables",55.9984615384616
2023-12-04,"2023","Coral_Gables",50.8305416666667
2023-12-05,"2023","Coral_Gables",48.9298936170213
2023-12-06,"2023","Coral_Gables",34.5433640552995
2023-12-07,"2023","Coral_Gables",0
2023-12-08,"2023","Coral_Gables",0
2023-12-09,"2023","Coral_Gables",0
2023-12-10,"2023","Coral_Gables",0
2023-12-11,"2023","Coral_Gables",59.6824729520865
2023-12-12,"2023","Coral_Gables",46.6763119266055
2023-12-13,"2023","Coral_Gables",37.2078285714285
2023-12-14,"2023","Coral_Gables",35.8826052104208
2023-12-15,"2023","Coral_Gables",28.5940354330708
2023-12-16,"2023","Coral_Gables",9.94785575048739
2023-12-17,"2023","Coral_Gables",-1.05599537037036
2023-12-18,"2023","Coral_Gables",0
2023-12-19,"2023","Coral_Gables",0
2023-12-20,"2023","Coral_Gables",0
2023-12-21,"2023","Coral_Gables",0
2023-12-22,"2023","Coral_Gables",0
2023-12-23,"2023","Coral_Gables",0
2023-12-24,"2023","Coral_Gables",0
2023-12-25,"2023","Coral_Gables",0
2023-12-26,"2023","Coral_Gables",0
2023-12-27,"2023","Coral_Gables",0
2023-12-28,"2023","Coral_Gables",53.9342570281125
2023-12-29,"2023","Coral_Gables",0
2023-12-30,"2023","Coral_Gables",0
2023-12-31,"2023","Coral_Gables",0
2024-01-01,"2024","Coral_Gables",0
2024-01-02,"2024","Coral_Gables",0
2024-01-03,"2024","Coral_Gables",0
2024-01-04,"2024","Coral_Gables",0
2024-01-05,"2024","Coral_Gables",0
2024-01-06,"2024","Coral_Gables",0
2024-01-07,"2024","Coral_Gables",0
2024-01-08,"2024","Coral_Gables",0
2024-01-09,"2024","Coral_Gables",0
2024-01-10,"2024","Coral_Gables",0
2024-01-11,"2024","Coral_Gables",0
2024-01-12,"2024","Coral_Gables",0
2024-01-13,"2024","Coral_Gables",0
2024-01-14,"2024","Coral_Gables",0
2024-01-15,"2024","Coral_Gables",0
2024-01-16,"2024","Coral_Gables",0
2024-01-17,"2024","Coral_Gables",0
2024-01-18,"2024","Coral_Gables",0
2024-01-19,"2024","Coral_Gables",0
2024-01-20,"2024","Coral_Gables",0
2024-01-21,"2024","Coral_Gables",0
2024-01-22,"2024","Coral_Gables",0
2024-01-23,"2024","Coral_Gables",0
2024-01-24,"2024","Coral_Gables",0
2024-01-25,"2024","Coral_Gables",0
2024-01-26,"2024","Coral_Gables",0
2024-01-27,"2024","Coral_Gables",0
2024-01-28,"2024","Coral_Gables",0
2024-01-29,"2024","Coral_Gables",0
2024-01-30,"2024","Coral_Gables",0
2024-01-31,"2024","Coral_Gables",0
2024-02-01,"2024","Coral_Gables",0
2024-02-02,"2024","Coral_Gables",0
2024-02-03,"2024","Coral_Gables",0
2024-02-04,"2024","Coral_Gables",0
2024-02-05,"2024","Coral_Gables",0
2024-02-06,"2024","Coral_Gables",0
2024-02-07,"2024","Coral_Gables",0
2024-02-08,"2024","Coral_Gables",0
2024-02-09,"2024","Coral_Gables",0
2024-02-10,"2024","Coral_Gables",0
2024-02-11,"2024","Coral_Gables",0
2024-02-12,"2024","Coral_Gables",0
2024-02-13,"2024","Coral_Gables",0
2024-02-14,"2024","Coral_Gables",0
2024-02-15,"2024","Coral_Gables",0
2024-02-16,"2024","Coral_Gables",0
2024-02-17,"2024","Coral_Gables",50.399086115993
2024-02-18,"2024","Coral_Gables",33.7554115226337
2024-02-19,"2024","Coral_Gables",38.6174047186933
2024-02-20,"2024","Coral_Gables",0
2024-02-21,"2024","Coral_Gables",0
2024-02-22,"2024","Coral_Gables",0
2024-02-23,"2024","Coral_Gables",8.59546511627909
2024-02-24,"2024","Coral_Gables",0
2024-02-25,"2024","Coral_Gables",0
2024-02-26,"2024","Coral_Gables",0
2024-02-27,"2024","Coral_Gables",0
2024-02-28,"2024","Coral_Gables",0
2024-02-29,"2024","Coral_Gables",0
2024-03-01,"2024","Coral_Gables",0
2024-03-02,"2024","Coral_Gables",0
2024-03-03,"2024","Coral_Gables",0
2024-03-04,"2024","Coral_Gables",19.409056122449
2024-03-05,"2024","Coral_Gables",0
2024-03-06,"2024","Coral_Gables",59.8828247734139
2024-03-07,"2024","Coral_Gables",0
2024-03-08,"2024","Coral_Gables",0
2024-03-09,"2024","Coral_Gables",0
2024-03-10,"2024","Coral_Gables",0
2024-03-11,"2024","Coral_Gables",0
2024-03-12,"2024","Coral_Gables",0
2024-03-13,"2024","Coral_Gables",0
2024-03-14,"2024","Coral_Gables",0
2024-03-15,"2024","Coral_Gables",0
2024-03-16,"2024","Coral_Gables",0
2024-03-17,"2024","Coral_Gables",0
2024-03-18,"2024","Coral_Gables",0
2024-03-19,"2024","Coral_Gables",0
2024-03-20,"2024","Coral_Gables",0
2024-03-21,"2024","Coral_Gables",0
2024-03-22,"2024","Coral_Gables",26.6317068273092
2024-03-23,"2024","Coral_Gables",83.9476916596462
2024-03-24,"2024","Coral_Gables",78.0260079225352
2024-03-25,"2024","Coral_Gables",0
2024-03-26,"2024","Coral_Gables",0
2024-03-27,"2024","Coral_Gables",0
2024-03-28,"2024","Coral_Gables",0
2024-03-29,"2024","Coral_Gables",0
2024-03-30,"2024","Coral_Gables",0
2024-03-31,"2024","Coral_Gables",0
2024-04-01,"2024","Coral_Gables",0
2024-04-02,"2024","Coral_Gables",0
2024-04-03,"2024","Coral_Gables",0
2024-04-04,"2024","Coral_Gables",0
2024-04-05,"2024","Coral_Gables",0
2024-04-06,"2024","Coral_Gables",0
2024-04-07,"2024","Coral_Gables",0
2024-04-08,"2024","Coral_Gables",0
2024-04-09,"2024","Coral_Gables",0
2024-04-10,"2024","Coral_Gables",0
2024-04-11,"2024","Coral_Gables",0
2024-04-12,"2024","Coral_Gables",0
2024-04-13,"2024","Coral_Gables",0
2024-04-14,"2024","Coral_Gables",0
2024-04-15,"2024","Coral_Gables",0
2024-04-16,"2024","Coral_Gables",0
2024-04-17,"2024","Coral_Gables",0
2024-04-18,"2024","Coral_Gables",0
2024-04-19,"2024","Coral_Gables",0
2024-04-20,"2024","Coral_Gables",0
2024-04-21,"2024","Coral_Gables",0
2024-04-22,"2024","Coral_Gables",0
2024-04-23,"2024","Coral_Gables",0
2024-04-24,"2024","Coral_Gables",0
2024-04-25,"2024","Coral_Gables",0
2024-04-26,"2024","Coral_Gables",0
2024-04-27,"2024","Coral_Gables",0
2024-04-28,"2024","Coral_Gables",0
2024-04-29,"2024","Coral_Gables",0
2024-04-30,"2024","Coral_Gables",0
2024-05-01,"2024","Coral_Gables",0
2024-05-02,"2024","Coral_Gables",28.9123636363636
2024-05-03,"2024","Coral_Gables",0
2024-05-04,"2024","Coral_Gables",0
2024-05-05,"2024","Coral_Gables",0
2024-05-06,"2024","Coral_Gables",0
2024-05-07,"2024","Coral_Gables",19.6345789473684
2024-05-08,"2024","Coral_Gables",0
2024-05-09,"2024","Coral_Gables",0
2024-05-10,"2024","Coral_Gables",0
2024-05-11,"2024","Coral_Gables",0
2024-05-12,"2024","Coral_Gables",0
2024-05-13,"2024","Coral_Gables",0
2024-05-14,"2024","Coral_Gables",0
2024-05-15,"2024","Coral_Gables",0
2024-05-16,"2024","Coral_Gables",46.3147005444646
2024-05-17,"2024","Coral_Gables",37.6631409168081
2024-05-18,"2024","Coral_Gables",0
2024-05-19,"2024","Coral_Gables",0
2024-05-20,"2024","Coral_Gables",17.6594036697248
2024-05-21,"2024","Coral_Gables",24.6001125401929
2024-05-22,"2024","Coral_Gables",47.7380534670008
2024-05-23,"2024","Coral_Gables",45.6995610184372
2024-05-24,"2024","Coral_Gables",25.9285114503816
2024-05-25,"2024","Coral_Gables",0
2024-05-26,"2024","Coral_Gables",0
2024-05-27,"2024","Coral_Gables",0
2024-05-28,"2024","Coral_Gables",26.2084482758621
2024-05-29,"2024","Coral_Gables",24.670648330059
2024-05-30,"2024","Coral_Gables",45.4248665048544
2024-05-31,"2024","Coral_Gables",40.3426569037657
2024-06-01,"2024","Coral_Gables",0
2024-06-02,"2024","Coral_Gables",0
2024-06-03,"2024","Coral_Gables",0
2024-06-04,"2024","Coral_Gables",0
2024-06-05,"2024","Coral_Gables",0
2024-06-06,"2024","Coral_Gables",17.7862909090909
2024-06-07,"2024","Coral_Gables",0
2024-06-08,"2024","Coral_Gables",0
2024-06-09,"2024","Coral_Gables",0
2024-06-10,"2024","Coral_Gables",0
2024-06-11,"2024","Coral_Gables",57.1922861586313
2024-06-12,"2024","Coral_Gables",99.639587628866
2024-06-13,"2024","Coral_Gables",177.221387434555
2024-06-14,"2024","Coral_Gables",151.19749364945
2024-06-15,"2024","Coral_Gables",106.793442136499
2024-06-16,"2024","Coral_Gables",81.0915033783784
2024-06-17,"2024","Coral_Gables",60.3089185185185
2024-06-18,"2024","Coral_Gables",66.4664462299135
2024-06-19,"2024","Coral_Gables",49.7319167717528
2024-06-20,"2024","Coral_Gables",59.7745668233714
2024-06-21,"2024","Coral_Gables",43.873023872679
2024-06-22,"2024","Coral_Gables",46.3035593220339
2024-06-23,"2024","Coral_Gables",53.495474137931
2024-06-24,"2024","Coral_Gables",54.5204132231405
2024-06-25,"2024","Coral_Gables",59.0145185185185
2024-06-26,"2024","Coral_Gables",59.7328882438316
2024-06-27,"2024","Coral_Gables",48.3293005181347
2024-06-28,"2024","Coral_Gables",47.0626494565217
2024-06-29,"2024","Coral_Gables",45.3510044313146
2024-06-30,"2024","Coral_Gables",45.9413649851632
2021-04-21,"2021","Little_River",178.307780678851
2021-04-22,"2021","Little_River",153.425922330097
2021-04-23,"2021","Little_River",130.620835380835
2021-04-24,"2021","Little_River",135.340534262486
2021-04-25,"2021","Little_River",139.133827014218
2021-04-26,"2021","Little_River",88.5378621495326
2021-04-27,"2021","Little_River",76.3768557336626
2021-04-28,"2021","Little_River",90.5816562889169
2021-04-29,"2021","Little_River",99.5629960578192
2021-04-30,"2021","Little_River",96.5054355828218
2021-05-01,"2021","Little_River",53.517251612903
2021-05-02,"2021","Little_River",106.205181818182
2021-05-03,"2021","Little_River",0
2021-05-04,"2021","Little_River",0
2021-05-05,"2021","Little_River",0
2021-05-06,"2021","Little_River",71.4407142857144
2021-05-07,"2021","Little_River",77.4290208078335
2021-05-08,"2021","Little_River",63.4733630952376
2021-05-09,"2021","Little_River",120.058133848134
2021-05-10,"2021","Little_River",145.542858796296
2021-05-11,"2021","Little_River",110.960508905852
2021-05-12,"2021","Little_River",142.228705035971
2021-05-13,"2021","Little_River",319.348877419355
2021-05-14,"2021","Little_River",238.530491183879
2021-05-15,"2021","Little_River",200.326137761378
2021-05-16,"2021","Little_River",168.208044041451
2021-05-17,"2021","Little_River",148.719276315789
2021-05-18,"2021","Little_River",72.7208463661459
2021-05-19,"2021","Little_River",69.0145454545446
2021-05-20,"2021","Little_River",3.90496268656717
2021-05-21,"2021","Little_River",119.522542940929
2021-05-22,"2021","Little_River",0
2021-05-23,"2021","Little_River",0
2021-05-24,"2021","Little_River",0
2021-05-25,"2021","Little_River",0
2021-05-26,"2021","Little_River",0
2021-05-27,"2021","Little_River",0
2021-05-28,"2021","Little_River",0
2021-05-29,"2021","Little_River",0
2021-05-30,"2021","Little_River",0
2021-05-31,"2021","Little_River",0
2021-06-01,"2021","Little_River",0
2021-06-02,"2021","Little_River",44.6122238061302
2021-06-03,"2021","Little_River",187.439647624132
2021-06-04,"2021","Little_River",167.026714285714
2021-06-05,"2021","Little_River",152.823811550152
2021-06-06,"2021","Little_River",80.3597878976917
2021-06-07,"2021","Little_River",95.868609958506
2021-06-08,"2021","Little_River",87.3673440860212
2021-06-09,"2021","Little_River",54.4409213051818
2021-06-10,"2021","Little_River",47.5150236966826
2021-06-11,"2021","Little_River",94.8598189415045
2021-06-12,"2021","Little_River",24.9981257014592
2021-06-13,"2021","Little_River",100.411550151976
2021-06-14,"2021","Little_River",127.267634146341
2021-06-15,"2021","Little_River",411.042873326467
2021-06-16,"2021","Little_River",693.255910652921
2021-06-17,"2021","Little_River",627.25650755287
2021-06-18,"2021","Little_River",497.385890269151
2021-06-19,"2021","Little_River",357.902802325581
2021-06-20,"2021","Little_River",365.389943630214
2021-06-21,"2021","Little_River",294.261989583333
2021-06-22,"2021","Little_River",276.498565737052
2021-06-23,"2021","Little_River",232.026372881356
2021-06-24,"2021","Little_River",217.362210953347
